Platillo,Filtro,Ecualizacion,Comparacion,Version,Nota_Lineal,Nota_Exponencial
Parmentier,Filter_Gaussian,Normal,feo,1,8.26877842785052,8.745196532436143
Parmentier,Filter_Gaussian,CLAHE,bueno,1,7.836081691605752,8.335430714931286
Parmentier,Filter_Gaussian,CLAHE,malo,1,8.096801286219714,8.5987113907813
Parmentier,Filter_Gaussian,CLAHE,feo,1,8.041439851103696,8.45235798010955
Parmentier,Filter_Gaussian,Normal,bueno,3,7.877957130943425,8.319027221756873
Parmentier,Filter_Gaussian,Normal,malo,3,8.337055079932595,8.654895333562134
Parmentier,Filter_Gaussian,Normal,feo,3,8.178692852638015,8.67602515296631
Parmentier,Filter_Gaussian,CLAHE,bueno,3,7.676794549411125,8.282412835839644
Parmentier,Filter_Gaussian,CLAHE,malo,3,8.104211673666722,8.613331605438795
Parmentier,Filter_Gaussian,CLAHE,feo,3,8.048536534963356,8.462456721196329
Parmentier,Filter_Gaussian,Normal,bueno,4,7.889755610117286,8.320152701819977
Parmentier,Filter_Gaussian,Normal,malo,4,8.408054593099394,8.688580794734417
Parmentier,Filter_Gaussian,Normal,feo,4,8.332930465356402,8.759164249622877
Parmentier,Filter_Gaussian,CLAHE,bueno,4,7.588650854087257,8.25934732463997
Parmentier,Filter_Gaussian,CLAHE,malo,4,8.235151125478147,8.614466896476165
Parmentier,Filter_Gaussian,CLAHE,feo,4,8.084565698959905,8.5112224331112
Omelette,Filter_Gaussian,Normal,bueno,1,8.502404702194823,9.070447164649126
Omelette,Filter_Gaussian,Normal,malo,1,7.855131853077873,8.639997920342275
Omelette,Filter_Gaussian,Normal,feo,1,7.4531802204038815,8.253995189212414
Omelette,Filter_Gaussian,CLAHE,bueno,1,8.106404430822295,8.740508719236512
Omelette,Filter_Gaussian,CLAHE,malo,1,7.392863596542912,8.181565594546079
Omelette,Filter_Gaussian,CLAHE,feo,1,7.123936295006231,7.929744573996215
Omelette,Filter_Gaussian,Normal,bueno,3,8.200448758429292,8.939230816699062
Omelette,Filter_Gaussian,Normal,malo,3,7.723025771750375,8.533412456868952
Omelette,Filter_Gaussian,Normal,feo,3,7.364598348031748,8.166970833586214
Omelette,Filter_Gaussian,CLAHE,bueno,3,7.900843257636558,8.647934941541111
Omelette,Filter_Gaussian,CLAHE,malo,3,7.363998176688732,8.174777227199202
Omelette,Filter_Gaussian,CLAHE,feo,3,7.115532672023534,7.930479395213398
Omelette,Filter_Gaussian,Normal,bueno,4,8.299759276119222,9.003844630224725
Omelette,Filter_Gaussian,Normal,malo,4,7.767954888332786,8.561329913538293
Omelette,Filter_Gaussian,Normal,feo,4,7.419642916190435,8.229054657169169
Omelette,Filter_Gaussian,CLAHE,bueno,4,7.964950935868541,8.682756612122994
Omelette,Filter_Gaussian,CLAHE,malo,4,7.348067067291171,8.138848862247789
Omelette,Filter_Gaussian,CLAHE,feo,4,7.167934870528662,7.9770559521513436
Pollo_Relleno,Filter_Gaussian,Normal,bueno,1,7.3165946614059445,8.002513716252519
Pollo_Relleno,Filter_Gaussian,Normal,malo,1,6.973310942106011,7.756464022618787
Pollo_Relleno,Filter_Gaussian,Normal,feo,1,6.693945850617901,7.174220459484296
Pollo_Relleno,Filter_Gaussian,CLAHE,bueno,1,6.813558848821521,7.5437043169842095
Pollo_Relleno,Filter_Gaussian,CLAHE,malo,1,6.578243684802506,7.336273074133187
Pollo_Relleno,Filter_Gaussian,CLAHE,feo,1,6.276449212956202,6.767679800166506
Pollo_Relleno,Filter_Gaussian,Normal,bueno,3,7.433006829171786,8.178990430779779
Pollo_Relleno,Filter_Gaussian,Normal,malo,3,7.025053892764047,7.769577302407779
Pollo_Relleno,Filter_Gaussian,Normal,feo,3,6.689457570911909,7.161386430791579
Pollo_Relleno,Filter_Gaussian,CLAHE,bueno,3,6.862287832766239,7.62550001749033
Pollo_Relleno,Filter_Gaussian,CLAHE,malo,3,6.473076695738865,7.2316153939622865
Pollo_Relleno,Filter_Gaussian,CLAHE,feo,3,6.201275817019437,6.603589688971812
Pollo_Relleno,Filter_Gaussian,Normal,bueno,4,7.432068686251322,8.13719559204479
Pollo_Relleno,Filter_Gaussian,Normal,malo,4,7.101249412682443,7.853002670673213
Pollo_Relleno,Filter_Gaussian,Normal,feo,4,6.8216953745388045,7.447711321980246
Pollo_Relleno,Filter_Gaussian,CLAHE,bueno,4,6.843438103293942,7.585759527721763
Pollo_Relleno,Filter_Gaussian,CLAHE,malo,4,6.62831688984334,7.3698259884538695
Pollo_Relleno,Filter_Gaussian,CLAHE,feo,4,6.2467957842922255,6.821360691746131
Pollo_Relleno,Original,Normal,bueno,1,7.412095441271189,8.171533179889128
Pollo_Relleno,Original,Normal,malo,1,7.246401310129733,8.051578360977002
Pollo_Relleno,Original,Normal,feo,1,6.970265411027516,7.555143377971862
Pollo_Relleno,Original,CLAHE,bueno,1,6.923757969363977,7.67260493637851
Pollo_Relleno,Original,CLAHE,malo,1,6.822091501368598,7.613342467392569
Pollo_Relleno,Original,CLAHE,feo,1,6.490999987544879,7.026116142145931
Pollo_Relleno,Original,Normal,bueno,3,7.426439385499051,8.232824232282349
Pollo_Relleno,Original,Normal,malo,3,7.241447204511318,8.009076653618841
Pollo_Relleno,Original,Normal,feo,3,6.98802635484141,7.520958460364088
Pollo_Relleno,Original,CLAHE,bueno,3,6.944560101262956,7.750484798924095
Pollo_Relleno,Original,CLAHE,malo,3,6.81369847560257,7.5716143279049914
Pollo_Relleno,Original,CLAHE,feo,3,6.532779284282116,7.136418412102454
Pollo_Relleno,Original,Normal,bueno,4,7.463180694529007,8.239442940955179
Pollo_Relleno,Original,Normal,malo,4,7.318824710740357,8.10233472797465
Pollo_Relleno,Original,Normal,feo,4,7.13503977369935,7.829817996002671
Pollo_Relleno,Original,CLAHE,bueno,4,6.973993270238685,7.753559847273706
Pollo_Relleno,Original,CLAHE,malo,4,6.887326215175536,7.656369660700931
Pollo_Relleno,Original,CLAHE,feo,4,6.517124736462119,7.105980757729622
